"one
one radical (no.1)
";一;"イチ
イツ
ひと-
"fasten
halt
stop
";畄;"リュウ
ル
と.める
と.まる
とど.める
とど.まる
るうぶる
";
"animal
beast
";獣;"ジュウ
けもの
けだもの
";
"brocade
fine dress
honors
";錦;"キン
にしき
";
"horse chestnut
(kokuji)
";栃;"とち
";
"abuse
insult
";罵;"バ
ののし.る
";
"covet
indulge in
";貪;"タン
ドン
トン
むさぼ.る
";
"recess
rest
relax
repose
";憩;"ケイ
いこ.い
いこ.う
";
"wither
droop
lame
";萎;"イ
な
しお.れる
しな.びる
しぼ.む
な.える
";
"coffin
casket
";棺;"カン
";
"mountain stream
valley
";渓;"ケイ
たに
たにがわ
";
"spot
blemish
speck
patches
";斑;"ハン
ふ
まだら
";
"widow
minority
few
";寡;"カ
";
"Latin
kidnap
crush
";拉;"ラツ
ラ
ロウ
らっ.する
ひし.ぐ
くだ.く
";
"discussion
methods called for
selection
result
";詮;"セン
せん.ずる
かい
あき.らか
";
"pit
hole
";坑;"コウ
";
"commonplace
ordinary
employment
";庸;"ヨウ
";
"envious
be jealous
covet
";羨;"セン
エン
うらや.む
あまり
";
"temple
";刹;"セチ
セツ
サツ
";
"paddy ridge
levee
";畔;"ハン
あぜ
くろ
ほとり
";
"suddenly
brighten
illuminate
light up
";赫;"カク
あかい
あか
かがや.く
";
"menacing
dignity
majesty
threaten
";嚇;"カク
おど.す
";
"extract
selection
summary
copy
spread thin
";抄;"ショウ
";
"give
do something for
kingdom of Wu
";呉;"ゴ
く.れる
くれ
";
"recreation
pleasure
";娯;"ゴ
";
"cloudy weather
cloud up
";曇;"ドン
くも.る
";
"make progress
";捗;"チョク
ホ
はかど.る
";
"rhyme
elegance
tone
";韻;"イン
";
"feminine
female
";雌;"シ
め-
めす
めん
";
"meritorious deed
merit
";勲;"クン
いさお
";
"headland
cape
spit
promontory
";岬;"コウ
みさき
";
"graceful
gentle
pure
";淑;"シュク
しと.やか
";
"sulphur
";硫;"リュウ
";
"nitrate
saltpeter
";硝;"ショウ
";
"fear
be afraid of
dread
";惧;"ク
グ
おそ.れる
";
"smell
sniff
scent
";嗅;"キュウ
か.ぐ
";
"dark blue
navy
";紺;"コン
";
"lock
fetters
shackles
";錠;"ジョウ
";
"beam
girder
spar
unit or column (accounting)
";桁;"コウ
けた
";
"casting
mint
";鋳;"チュウ
イ
シュ
シュウ
い.る
";
"martyrdom
follow by resigning
";殉;"ジュン
";
"diarrhea
";痢;"リ
";
"arc
arch
bow
";弧;"コ
";
"pan-
";汎;"ハン
ブ
フウ
ホウ
ホン
ただよ.う
ひろ.い
";
"broil
parch
roast
boil
";煎;"セン
せん.じる
い.る
に.る
";
"ugly
unclean
shame
bad looking
";醜;"シュウ
みにく.い
しこ
";
"fine (i.e. not coarse)
";緻;"チ
こまか.い
";
"ridicule
insult
";嘲;"チョウ
トウ
あざけ.る
";
"twist
ask
investigate
verify
";糾;"キュウ
ただ.す
";
"departed
die
";逝;"セイ
ゆ.く
い.く
";
"play
take pleasure in
trifle with
make sport of
";玩;"ガン
もちあそ.ぶ
もてあそ.ぶ
";
"mosquito
";蚊;"ブン
か
";
"refreshing
bracing
resonant
sweet
clear
";爽;"ソウ
あき.らか
さわ.やか
たがう
";
"play
be proud
";敖;"ゴウ
あそ.ぶ
おご.る
";
"be proud
";傲;"ゴウ
おご.る
あなど.る
";
"nourishing
more & more
be luxuriant
planting
turbidity
";滋;"ジ
シ
";
"bargain
reason
charge
suspicion
point
account
purity
honest
low price
cheap
rested
contented
peaceful
";廉;"レン
";
"selfish
arbitrary
";恣;"シ
ほしいまま
";
"intimate
friendly
harmonious
";睦;"ボク
モク
むつ.まじい
むつ.む
むつ.ぶ
";
"elbow
arm
";肘;"チュウ
ひじ
";
"torture
beat
";拷;"ゴウ
";
"briar
thorn
";茨;"シ
ジ
いばら
かや
くさぶき
";
"liner
ship
";舶;"ハク
";
"remains
clue
footprint
";踪;"ソウ
ショウ
あと
";
"wall
fence
";屏;"ヘイ
ビョウ
おお.う
しりぞ.く
びょう.ぶ
";
"fence
wall
(kokuji)
";塀;"ヘイ
ベイ
";
"pungent
spicy
harsh
cruel
severe
";辣;"ラツ
から.い
";
"gunwale
";舷;"ゲン
ふなばた
ふなべり
";
"spinning
";紡;"ボウ
つむ.ぐ
";
"humble
modest
";遜;"ソン
したが.う
へりくだ.る
ゆず.る
";
"transition
move
change
";遷;"セン
うつ.る
うつ.す
みやこがえ
";
"bowstring
chord
hypotenuse
";弦;"ゲン
つる
";
"nurse
suckle
";哺;"ホ
はぐく.む
ふく.む
";
"whale
";鯨;"ゲイ
くじら
";
"rectify
straighten
correct
reform
cure
control
pretend
falsify
";矯;"キョウ
た.める
";
"throat
choked
smothered
stuffy
";咽;"イン
エン
エツ
むせ.ぶ
むせ.る
のど
の.む
";
"entrust
request
send a message
";嘱;"ショク
しょく.する
たの.む
";
"gift
seriousness
";摯;"シ
いた.る
";
"lamb
";羔;"コウ
こひつじ
";
"kiln
oven
furnace
";窯;"ヨウ
かま
";
"watchtower
lookout
high building
";楼;"ロウ
たかどの
";
"saliva
sputum
";唾;"ダ
タ
つば
つばき
";
"decay
rot
remain in seclusion
";朽;"キュウ
く.ちる
";
"be bent
slope
capture
";勾;"コウ
ク
かぎ
ま.がる
";
"fear
majestic
graciously
be apprehensive
";畏;"イ
おそ.れる
かしこま.る
かしこ
かしこ.し
";
"quit
stop
leave
withdraw
go
";罷;"ヒ
まか.り-
や.める
";
"convex
beetle brow
uneven
";凸;"トツ
でこ
";
"scaffold
cleat
frame
jetty
bolt (door)
";桟;"サン
セン
かけはし
";
"hill
mound
left village radical (no. 170)
";阜;"フ
フウ
";
"solemn
quietly
softly
";粛;"シュク
スク
つつし.む
";
"remorse
regret
be sorry
";憾;"カン
うら.む
";
"potato
";芋;"ウ
いも
";
"lament
grieve over
";悼;"トウ
いた.む
";
"fear
";慄;"リツ
ふる.える
おそ.れる
おのの.く
";
"stature
height
";脊;"セキ
せ
せい
";
"censure
criminal investigation
";劾;"ガイ
";
"tomb
mound
";墳;"フン
";
"Go
";碁;"ゴ
";
"ground-breaking
open up farmland
";墾;"コン
は.る
ひら.く
";
"get thin
";痩;"ソウ
チュウ
シュウ
シュ
や.せる
";
"commander
leading troops
governor
";帥;"スイ
";
"imperial edict
";詔;"ショウ
みことのり
";
"spread out
wide
";氾;"ハン
ひろ.がる
";
"glassy
lapis lazuli
";璃;"リ
";
"melting
smelting
";冶;"ヤ
い.る
";
"stipend
salary
";俸;"ホウ
";
"dark
";冥;"メイ
ミョウ
くら.い
";
"bowl
bowl of food
";丼;"トン
タン
ショウ
セイ
どんぶり
";
"you
thou
second person
";爾;"ジ
ニ
なんじ
しかり
その
のみ
おれ
しか
";
"V.I.P.
guest
";賓;"ヒン
";
"audience
audience (with king)
";謁;"エツ
";
"lapis lazuli
";瑠;"ル
リュウ
";
"inmost
heart
mind
inside
";衷;"チュウ
";
"investigate
";咨;"シ
ああ
はか.る
";
"consult with
";諮;"シ
はか.る
";
"sake
";酎;"チュウ
チュ
かも.す
";
"same kind
collect
classify
category
hedgehog
";彙;"イ
はりねずみ
";
"lazy
laziness
";惰;"ダ
";
"noodles
wheat flour
";麺;"メン
ベン
むぎこ
";
"bases
fort
rampart
walls
base(ball)
";塁;"ルイ
ライ
スイ
とりで
";
"majestic plural
imperial we
";朕;"チン
";
"furrow
thirty tsubo
ridge
rib
";畝;"ボウ
ホ
モ
ム
せ
うね
";
"mimeograph
copy
";謄;"トウ
";
"tiger
brave
fierce
surname
";乕;"コ
とら
";
"relay
in turn
sending
";逓;"テイ
かわ.る
たがいに
";
"concave
hollow
sunken
";凹;"オウ
くぼ.む
へこ.む
ぼこ
";
"reject
retreat
recede
withdraw
repel
repulse
";斥;"セキ
しりぞ.ける
";
"legitimate wife
direct descent (non-bastard)
";嫡;"チャク
テキ
";
"yearn for
aspire to
admire
";憬;"ケイ
あこが.れる
";
"stealth
steal
secret
private
hushed
";窃;"セツ
ぬす.む
ひそ.か
";
"frugal
economy
thrifty
";倹;"ケン
つま.しい
つづまやか
";
"transfer
alternation
";迭;"テツ
";
"fragrant herbs
spiced liqueur
grow
spread
";鬯;"チョウ
かおりぐさ
";
"gloom
depression
melancholy
luxuriant
";鬱;"ウツ
うっ.する
ふさ.ぐ
しげ.る
";
"bribe
";賂;"ロ
まいな.い
まいな.う
";
"two
";弍;"ニ
ジ
ふた-
ふた.つ
ふたた.び
";
"II
two
second
";弐;"ニ
ジ
ふた.つ
そえ
";
"silkworm
";蚕;"サン
テン
かいこ
こ
";
"bar-tending
serving sake
the host
draw (water)
ladle
scoop
pump
";酌;"シャク
く.む
";
"obeisance
follow
accompany
attend on
";陪;"バイ
";
"capital
suburbs of capital
";畿;"キ
みやこ
";
"model
molding
";塑;"ソ
でく
";
"turmoil
Hungary
";匈;"キョウ
";
"dairy products
whey
broth
fruit juice
";酪;"ラク
";
"one (in documents)
";壱;"イチ
イツ
ひとつ
";
"fill in
";填;"テン
チン
は.まる
は.める
うず.める
しず.める
ふさ.ぐ
";
"green caterpillar
Szechwan
";蜀;"ショク
ゾク
いもむし
";
"emperor's seal
";璽;"ジ
";
"break
destroy
censure
be chipped
be scratched
be broken
be ruined
";毀;"キ
こぼ.つ
こわ.す
こぼ.れる
こわ.れる
そし.る
やぶ.る
";
"obituary
";訃;"フ
しらせ
";
"rin
1/10 sen
1/10 bu
";厘;"リン
";
"confinement
to tie
";錮;"コ
ふさ.ぐ
";
"pox
smallpox
";痘;"トウ
";
"harmony
";諧;"カイ
かな.う
やわ.らぐ
";
"help
";丞;"ジョウ
ショウ
すく.う
たす.ける
";
"cocoon
";繭;"ケン
まゆ
きぬ
";
"fertility
";沃;"ヨウ
ヨク
オク
そそ.ぐ
";
"distribute
disseminate
partition
understand
";頒;"ハン
わか.つ
";
"square character style
correctness
";楷;"カイ
";
"fear
uneasiness
anxiety
concern
expectation
consideration
";虞;"グ
おそれ
おもんぱか.る
はか.る
うれ.える
あざむ.く
あやま.る
のぞ.む
たの.しむ
";
"summon
recruit
musical note
";徵;"チョウ
チ
しるし
めす
";
"outspokenly
";咢;"ガク
おどろく
";
"the fore-arm
the upper-arm
round
";厷;"コウ
かいな
ひじ
まる.い
";
"table
";丌;"キ
ゴ
そ.れ
そ.の
だい
";
"to give
";畀;"ヒ
あたえるもの
";
"come together
congregate
meet
cover
";盍;"コウ
おお.う
なんぞ
";
"many
offer
dedicate
to steam
";烝;"ジョウ
ショウ
む.す
もろもろ
";
"pig's head radical variant (no. 58)
";彑;"ケイ
";
